Customer ID,Sales,Customer Segment
CUST037068,23918.39,Medium Value
CUST037069,31884.53,Medium Value
CUST037070,20723.8,Medium Value
CUST037071,43913.79,High Value
CUST037072,16458.48,Low Value
CUST037073,34461.29,Medium Value
CUST037074,17443.94,Low Value
CUST037075,23329.77,Medium Value
CUST037076,5320.37,Low Value
CUST037077,48251.11,High Value
CUST037078,28748.84,Medium Value
CUST037079,17999.28,Low Value
CUST037080,27458.09,Medium Value
CUST037081,20759.73,Medium Value
CUST037082,41184.71,High Value
CUST037083,49896.55,High Value
CUST037084,2012.0,Low Value
CUST037085,23757.76,Medium Value
CUST037086,13808.35,Low Value
CUST037087,7982.43,Low Value
CUST037088,38494.15,Medium Value
CUST037089,12963.54,Low Value
CUST037090,26448.72,Medium Value
CUST037091,44935.75,High Value
CUST037092,7372.35,Low Value
CUST037093,23871.67,Medium Value
CUST037094,10839.41,Low Value
CUST037095,49615.27,High Value
CUST037096,28724.57,Medium Value
CUST037097,14045.14,Low Value
CUST037098,29554.89,Medium Value
CUST037099,767.26,Low Value
CUST037100,22842.66,Medium Value
CUST037101,31445.87,Medium Value
CUST037102,35586.24,Medium Value
CUST037103,40797.45,High Value
CUST037104,37306.45,Medium Value
CUST037105,16538.02,Low Value
CUST037106,20090.37,Low Value
CUST037107,37532.79,Medium Value
CUST037108,6108.43,Low Value
CUST037109,15806.41,Low Value
CUST037110,32005.15,Medium Value
CUST037111,25500.78,Medium Value
CUST037112,13081.43,Low Value
CUST037113,6839.97,Low Value
CUST037114,37727.72,Medium Value
CUST037115,29272.84,Medium Value
CUST037116,38720.14,Medium Value
CUST037117,45319.72,High Value
CUST037118,12514.78,Low Value
CUST037119,37946.58,Medium Value
CUST037120,26703.37,Medium Value
CUST037121,42982.83,High Value
CUST037122,40414.66,High Value
CUST037123,42430.91,High Value
CUST037124,43097.63,High Value
CUST037125,38753.98,Medium Value
CUST037126,23274.92,Medium Value
CUST037127,31441.86,Medium Value
CUST037128,32839.72,Medium Value
CUST037129,41930.88,High Value
CUST037130,45651.13,High Value
CUST037131,34110.52,Medium Value
CUST037132,13100.55,Low Value
CUST037133,10532.45,Low Value
CUST037134,2476.8,Low Value
CUST037135,24792.14,Medium Value
CUST037136,20212.38,Medium Value
CUST037137,42379.84,High Value
CUST037138,3822.82,Low Value
CUST037139,43124.62,High Value
CUST037140,8055.33,Low Value
CUST037141,37023.05,Medium Value
CUST037142,3467.61,Low Value
CUST037143,20775.0,Medium Value
CUST037144,37834.22,Medium Value
CUST037145,23394.62,Medium Value
CUST037146,22428.27,Medium Value
CUST037147,30688.38,Medium Value
CUST037148,37582.47,Medium Value
CUST037149,3855.01,Low Value
CUST037150,22197.17,Medium Value
CUST037151,27555.11,Medium Value
CUST037152,3009.23,Low Value
CUST037153,24878.77,Medium Value
CUST037154,45532.94,High Value
CUST037155,11411.99,Low Value
CUST037156,21856.94,Medium Value
CUST037157,47845.97,High Value
CUST037158,5664.42,Low Value
CUST037159,733.4,Low Value
CUST037160,6178.19,Low Value
CUST037161,31257.5,Medium Value
CUST037162,15014.24,Low Value
CUST037163,46277.3,High Value
CUST037164,25584.48,Medium Value
CUST037165,21044.71,Medium Value
CUST037166,45729.12,High Value
CUST037167,47604.07,High Value
CUST037168,5551.34,Low Value
CUST037169,9481.2,Low Value
CUST037170,9727.51,Low Value
CUST037171,34506.9,Medium Value
CUST037172,9048.17,Low Value
CUST037173,19166.44,Low Value
CUST037174,18333.06,Low Value
CUST037175,37813.92,Medium Value
CUST037176,30450.6,Medium Value
CUST037177,10782.61,Low Value
CUST037178,12883.0,Low Value
CUST037179,1238.41,Low Value
CUST037180,41577.6,High Value
CUST037181,44028.29,High Value
CUST037182,1577.37,Low Value
CUST037183,15112.27,Low Value
CUST037184,46426.59,High Value
CUST037185,23550.07,Medium Value
CUST037186,32284.71,Medium Value
CUST037187,49098.7,High Value
CUST037188,41705.61,High Value
CUST037189,7981.16,Low Value
CUST037190,29744.69,Medium Value
CUST037191,14344.41,Low Value
CUST037192,42534.05,High Value
CUST037193,27314.57,Medium Value
CUST037194,31487.41,Medium Value
CUST037195,32194.62,Medium Value
CUST037196,47575.13,High Value
CUST037197,35899.79,Medium Value
CUST037198,13192.63,Low Value
CUST037199,35056.68,Medium Value
CUST037200,21698.71,Medium Value
CUST037201,25902.98,Medium Value
CUST037202,44429.27,High Value
CUST037203,5170.04,Low Value
CUST037204,34872.35,Medium Value
CUST037205,3387.04,Low Value
CUST037206,3980.82,Low Value
CUST037207,48841.68,High Value
CUST037208,45196.49,High Value
CUST037209,15334.9,Low Value
CUST037210,18552.0,Low Value
CUST037211,28790.31,Medium Value
CUST037212,18731.23,Low Value
CUST037213,4309.48,Low Value
CUST037214,43735.41,High Value
CUST037215,38688.58,Medium Value
CUST037216,48365.47,High Value
CUST037217,23787.64,Medium Value
CUST037218,40878.21,High Value
CUST037219,47135.08,High Value
CUST037220,2871.37,Low Value
CUST037221,17511.37,Low Value
CUST037222,37077.98,Medium Value
CUST037223,16298.85,Low Value
CUST037224,6505.35,Low Value
CUST037225,4108.54,Low Value
CUST037226,891.1,Low Value
CUST037227,33556.1,Medium Value
CUST037228,18975.51,Low Value
CUST037229,1858.47,Low Value
CUST037230,40675.9,High Value
CUST037231,8402.65,Low Value
CUST037232,46786.88,High Value
CUST037233,45664.3,High Value
CUST037234,8849.69,Low Value
CUST037235,227.52,Low Value
CUST037236,37012.51,Medium Value
CUST037237,38698.36,Medium Value
CUST037238,15257.59,Low Value
CUST037239,13838.79,Low Value
CUST037240,20501.66,Medium Value
CUST037241,3163.07,Low Value
CUST037242,21009.01,Medium Value
CUST037243,12830.05,Low Value
CUST037244,49094.16,High Value
CUST037245,1802.56,Low Value
CUST037246,5538.91,Low Value
CUST037247,35840.99,Medium Value
CUST037248,35464.26,Medium Value
CUST037249,4663.78,Low Value
CUST037250,7202.13,Low Value
CUST037251,20394.81,Medium Value
CUST037252,44873.9,High Value
CUST037253,49425.89,High Value
CUST037254,29495.66,Medium Value
CUST037255,39137.36,Medium Value
CUST037256,12142.0,Low Value
CUST037257,19605.7,Low Value
CUST037258,7824.75,Low Value
CUST037259,47238.02,High Value
CUST037260,16716.45,Low Value
CUST037261,16266.54,Low Value
CUST037262,2466.73,Low Value
CUST037263,44528.61,High Value
CUST037264,13217.61,Low Value
CUST037265,42660.12,High Value
CUST037266,47744.2,High Value
CUST037267,4344.31,Low Value
CUST037268,4558.49,Low Value
CUST037269,30748.61,Medium Value
CUST037270,4227.34,Low Value
CUST037271,26973.6,Medium Value
CUST037272,21605.73,Medium Value
CUST037273,41806.55,High Value
CUST037274,40303.49,High Value
CUST037275,9631.04,Low Value
CUST037276,10413.51,Low Value
CUST037277,7925.0,Low Value
CUST037278,24419.54,Medium Value
CUST037279,22889.61,Medium Value
CUST037280,33902.86,Medium Value
CUST037281,1018.93,Low Value
CUST037282,7740.09,Low Value
CUST037283,49428.61,High Value
CUST037284,13248.53,Low Value
CUST037285,39899.0,Medium Value
CUST037286,27037.33,Medium Value
CUST037287,8701.25,Low Value
CUST037288,24103.82,Medium Value
CUST037289,1310.38,Low Value
CUST037290,12569.42,Low Value
CUST037291,45389.21,High Value
CUST037292,34635.5,Medium Value
CUST037293,9460.2,Low Value
CUST037294,25806.39,Medium Value
CUST037295,48127.99,High Value
CUST037296,24043.5,Medium Value
CUST037297,23070.5,Medium Value
CUST037298,18143.46,Low Value
CUST037299,8524.53,Low Value
CUST037300,34204.4,Medium Value
CUST037301,44805.75,High Value
CUST037302,28519.8,Medium Value
CUST037303,23866.72,Medium Value
CUST037304,3618.23,Low Value
CUST037305,33732.52,Medium Value
CUST037306,7408.42,Low Value
CUST037307,39720.98,Medium Value
CUST037308,32902.41,Medium Value
CUST037309,12757.88,Low Value
CUST037310,11867.43,Low Value
CUST037311,18198.45,Low Value
CUST037312,43622.76,High Value
CUST037313,2367.88,Low Value
CUST037314,31830.27,Medium Value
CUST037315,20189.41,Low Value
CUST037316,45544.77,High Value
CUST037317,39357.79,Medium Value
CUST037318,11646.2,Low Value
CUST037319,1014.67,Low Value
CUST037320,39563.3,Medium Value
CUST037321,38104.69,Medium Value
CUST037322,48124.63,High Value
CUST037323,15183.35,Low Value
CUST037324,18003.52,Low Value
CUST037325,25973.61,Medium Value
CUST037326,29145.38,Medium Value
CUST037327,44833.9,High Value
CUST037328,6110.9,Low Value
CUST037329,32823.68,Medium Value
CUST037330,6098.84,Low Value
CUST037331,16946.62,Low Value
CUST037332,8585.69,Low Value
CUST037333,9464.96,Low Value
CUST037334,4912.63,Low Value
CUST037335,40673.14,High Value
CUST037336,10181.77,Low Value
CUST037337,48441.08,High Value
CUST037338,35335.15,Medium Value
CUST037339,9553.07,Low Value
CUST037340,47834.56,High Value
CUST037341,9364.73,Low Value
CUST037342,10102.6,Low Value
CUST037343,29263.66,Medium Value
CUST037344,37452.34,Medium Value
CUST037345,44173.84,High Value
CUST037346,36590.28,Medium Value
CUST037347,20761.98,Medium Value
CUST037348,18924.1,Low Value
CUST037349,23092.04,Medium Value
CUST037350,20038.81,Low Value
CUST037351,23181.79,Medium Value
CUST037352,3488.25,Low Value
CUST037353,19870.9,Low Value
CUST037354,2216.9,Low Value
CUST037355,44527.48,High Value
CUST037356,36901.6,Medium Value
CUST037357,1499.35,Low Value
CUST037358,10495.77,Low Value
CUST037359,39921.31,Medium Value
CUST037360,12623.98,Low Value
CUST037361,27453.21,Medium Value
CUST037362,45557.94,High Value
CUST037363,28511.74,Medium Value
CUST037364,16446.46,Low Value
CUST037365,26357.9,Medium Value
CUST037366,30404.88,Medium Value
CUST037367,24055.41,Medium Value
CUST037368,3678.26,Low Value
CUST037369,26969.22,Medium Value
CUST037370,42023.42,High Value
CUST037371,48667.83,High Value
CUST037372,3619.76,Low Value
CUST037373,45780.61,High Value
CUST037374,22909.8,Medium Value
CUST037375,30349.14,Medium Value
CUST037376,2603.08,Low Value
CUST037377,44273.82,High Value
CUST037378,43949.43,High Value
CUST037379,26117.51,Medium Value
CUST037380,49312.24,High Value
CUST037381,24123.93,Medium Value
CUST037382,34658.44,Medium Value
CUST037383,43578.01,High Value
CUST037384,27981.1,Medium Value
CUST037385,29654.05,Medium Value
CUST037386,45492.38,High Value
CUST037387,39788.72,Medium Value
CUST037388,12856.06,Low Value
CUST037389,20879.01,Medium Value
CUST037390,35328.14,Medium Value
CUST037391,31555.88,Medium Value
CUST037392,14739.27,Low Value
CUST037393,32198.32,Medium Value
CUST037394,15352.71,Low Value
CUST037395,41320.35,High Value
CUST037396,8076.5,Low Value
CUST037397,39221.13,Medium Value
CUST037398,38427.41,Medium Value
CUST037399,16110.26,Low Value
CUST037400,34614.58,Medium Value
CUST037401,44494.47,High Value
CUST037402,47031.4,High Value
CUST037403,1302.63,Low Value
CUST037404,20721.29,Medium Value
CUST037405,20454.47,Medium Value
CUST037406,26299.27,Medium Value
CUST037407,15742.21,Low Value
CUST037408,11092.52,Low Value
CUST037409,16876.09,Low Value
CUST037410,9760.42,Low Value
CUST037411,33468.82,Medium Value
CUST037412,28342.8,Medium Value
CUST037413,31301.84,Medium Value
CUST037414,16659.86,Low Value
CUST037415,30431.54,Medium Value
CUST037416,17590.51,Low Value
CUST037417,14496.06,Low Value
CUST037418,21626.9,Medium Value
CUST037419,17134.91,Low Value
CUST037420,41847.74,High Value
CUST037421,4977.5,Low Value
CUST037422,34745.21,Medium Value
CUST037423,34509.38,Medium Value
CUST037424,34653.76,Medium Value
CUST037425,7621.93,Low Value
CUST037426,16773.14,Low Value
CUST037427,18470.99,Low Value
CUST037428,47020.09,High Value
CUST037429,39941.14,Medium Value
CUST037430,17423.48,Low Value
CUST037431,5368.1,Low Value
CUST037432,13148.2,Low Value
CUST037433,529.11,Low Value
CUST037434,45465.42,High Value
CUST037435,49433.55,High Value
CUST037436,43525.21,High Value
CUST037437,5066.17,Low Value
CUST037438,15020.14,Low Value
CUST037439,41546.86,High Value
CUST037440,49174.35,High Value
CUST037441,6521.1,Low Value
CUST037442,27070.34,Medium Value
CUST037443,35902.3,Medium Value
CUST037444,22779.89,Medium Value
CUST037445,21468.12,Medium Value
CUST037446,17133.87,Low Value
CUST037447,17501.08,Low Value
CUST037448,44271.83,High Value
CUST037449,657.05,Low Value
CUST037450,35518.73,Medium Value
CUST037451,5407.58,Low Value
CUST037452,36312.4,Medium Value
CUST037453,40753.5,High Value
CUST037454,31564.07,Medium Value
CUST037455,37803.25,Medium Value
CUST037456,11171.64,Low Value
CUST037457,4913.34,Low Value
CUST037458,43392.2,High Value
CUST037459,48166.45,High Value
CUST037460,36728.32,Medium Value
CUST037461,37936.96,Medium Value
CUST037462,27095.75,Medium Value
CUST037463,37151.12,Medium Value
CUST037464,33754.39,Medium Value
CUST037465,27878.37,Medium Value
CUST037466,9465.49,Low Value
CUST037467,20647.57,Medium Value
CUST037468,2806.39,Low Value
CUST037469,33735.99,Medium Value
CUST037470,47324.63,High Value
CUST037471,13929.86,Low Value
CUST037472,10567.73,Low Value
CUST037473,13229.58,Low Value
CUST037474,14119.94,Low Value
CUST037475,17207.0,Low Value
CUST037476,48725.37,High Value
CUST037477,15238.7,Low Value
CUST037478,27587.23,Medium Value
CUST037479,16474.16,Low Value
CUST037480,19881.82,Low Value
CUST037481,11001.13,Low Value
CUST037482,13234.81,Low Value
CUST037483,19713.77,Low Value
CUST037484,31558.72,Medium Value
CUST037485,46730.51,High Value
CUST037486,35799.24,Medium Value
CUST037487,22244.15,Medium Value
CUST037488,9719.41,Low Value
CUST037489,34017.37,Medium Value
CUST037490,20921.78,Medium Value
CUST037491,13572.29,Low Value
CUST037492,42069.48,High Value
CUST037493,48138.03,High Value
CUST037494,39668.92,Medium Value
CUST037495,14159.26,Low Value
CUST037496,33185.94,Medium Value
CUST037497,7363.15,Low Value
CUST037498,18873.0,Low Value
CUST037499,44265.11,High Value
CUST037500,24257.0,Medium Value
CUST037501,6447.2,Low Value
CUST037502,19996.17,Low Value
CUST037503,33881.07,Medium Value
CUST037504,41980.34,High Value
CUST037505,17834.57,Low Value
CUST037506,41636.18,High Value
CUST037507,16801.72,Low Value
CUST037508,21469.55,Medium Value
CUST037509,41510.37,High Value
CUST037510,18297.97,Low Value
CUST037511,42885.17,High Value
CUST037512,36632.92,Medium Value
CUST037513,24170.22,Medium Value
CUST037514,2014.22,Low Value
CUST037515,28296.52,Medium Value
CUST037516,25648.26,Medium Value
CUST037517,9630.03,Low Value
CUST037518,44283.89,High Value
CUST037519,44098.2,High Value
CUST037520,44412.5,High Value
CUST037521,3580.44,Low Value
CUST037522,25583.26,Medium Value
CUST037523,6194.52,Low Value
CUST037524,33561.07,Medium Value
CUST037525,6748.98,Low Value
CUST037526,2845.1,Low Value
CUST037527,16084.59,Low Value
CUST037528,4977.0,Low Value
CUST037529,29832.78,Medium Value
CUST037530,29902.29,Medium Value
CUST037531,14392.26,Low Value
CUST037532,34435.92,Medium Value
CUST037533,28199.15,Medium Value
CUST037534,7408.73,Low Value
CUST037535,17273.41,Low Value
CUST037536,33266.33,Medium Value
CUST037537,37507.94,Medium Value
CUST037538,48450.73,High Value
CUST037539,40849.91,High Value
CUST037540,41649.15,High Value
CUST037541,36688.73,Medium Value
CUST037542,2451.13,Low Value
CUST037543,16441.82,Low Value
CUST037544,5333.14,Low Value
CUST037545,34611.31,Medium Value
CUST037546,30107.36,Medium Value
CUST037547,5272.18,Low Value
CUST037548,9328.38,Low Value
CUST037549,19045.47,Low Value
CUST037550,23269.66,Medium Value
CUST037551,47680.8,High Value
CUST037552,10144.86,Low Value
CUST037553,38579.37,Medium Value
CUST037554,9909.24,Low Value
CUST037555,27494.31,Medium Value
CUST037556,8141.14,Low Value
CUST037557,3351.75,Low Value
CUST037558,8147.04,Low Value
CUST037559,38335.6,Medium Value
CUST037560,10564.49,Low Value
CUST037561,44436.22,High Value
CUST037562,17608.49,Low Value
CUST037563,33975.95,Medium Value
CUST037564,29125.36,Medium Value
CUST037565,37898.51,Medium Value
CUST037566,34845.96,Medium Value
CUST037567,1665.61,Low Value
CUST037568,14752.62,Low Value
CUST037569,16810.74,Low Value
CUST037570,11484.43,Low Value
CUST037571,7863.04,Low Value
CUST037572,7304.32,Low Value
CUST037573,30684.32,Medium Value
CUST037574,14291.43,Low Value
CUST037575,409.69,Low Value
CUST037576,27420.41,Medium Value
CUST037577,26708.26,Medium Value
CUST037578,42565.73,High Value
CUST037579,7210.05,Low Value
CUST037580,13951.38,Low Value
CUST037581,32550.13,Medium Value
CUST037582,9931.78,Low Value
CUST037583,4302.3,Low Value
CUST037584,22125.12,Medium Value
CUST037585,40420.97,High Value
CUST037586,19851.02,Low Value
CUST037587,22675.61,Medium Value
CUST037588,45791.12,High Value
CUST037589,33089.49,Medium Value
CUST037590,4839.47,Low Value
CUST037591,38745.22,Medium Value
CUST037592,39653.92,Medium Value
CUST037593,14333.36,Low Value
CUST037594,24462.43,Medium Value
CUST037595,5383.29,Low Value
CUST037596,42042.54,High Value
CUST037597,28368.57,Medium Value
CUST037598,31979.79,Medium Value
CUST037599,46826.49,High Value
CUST037600,28875.65,Medium Value
CUST037601,30785.32,Medium Value
CUST037602,19318.86,Low Value
CUST037603,30687.78,Medium Value
CUST037604,42880.62,High Value
CUST037605,30761.23,Medium Value
CUST037606,21789.14,Medium Value
CUST037607,24155.18,Medium Value
CUST037608,19871.05,Low Value
CUST037609,41633.31,High Value
CUST037610,29865.04,Medium Value
CUST037611,48980.75,High Value
CUST037612,33991.15,Medium Value
CUST037613,20094.64,Low Value
CUST037614,10127.32,Low Value
CUST037615,47002.08,High Value
CUST037616,15499.76,Low Value
CUST037617,37696.09,Medium Value
CUST037618,41710.37,High Value
CUST037619,21610.31,Medium Value
CUST037620,28831.73,Medium Value
CUST037621,7102.06,Low Value
CUST037622,10150.42,Low Value
CUST037623,8704.96,Low Value
CUST037624,41008.44,High Value
CUST037625,32981.92,Medium Value
CUST037626,24827.3,Medium Value
CUST037627,30595.08,Medium Value
CUST037628,23332.05,Medium Value
CUST037629,6158.64,Low Value
CUST037630,5742.42,Low Value
CUST037631,22514.46,Medium Value
CUST037632,40705.95,High Value
CUST037633,2707.95,Low Value
CUST037634,28849.55,Medium Value
CUST037635,37291.16,Medium Value
CUST037636,42777.48,High Value
CUST037637,14964.08,Low Value
CUST037638,33569.94,Medium Value
CUST037639,15315.32,Low Value
CUST037640,46154.58,High Value
CUST037641,30384.86,Medium Value
CUST037642,43909.35,High Value
CUST037643,30022.7,Medium Value
CUST037644,5018.43,Low Value
CUST037645,42189.99,High Value
CUST037646,24750.8,Medium Value
CUST037647,13887.75,Low Value
CUST037648,20870.69,Medium Value
CUST037649,8728.6,Low Value
CUST037650,48844.85,High Value
CUST037651,2088.86,Low Value
CUST037652,47006.52,High Value
CUST037653,41701.84,High Value
CUST037654,22355.85,Medium Value
CUST037655,43239.21,High Value
CUST037656,35386.01,Medium Value
CUST037657,37458.83,Medium Value
CUST037658,10327.36,Low Value
CUST037659,49383.01,High Value
CUST037660,15248.36,Low Value
CUST037661,47803.54,High Value
CUST037662,7066.51,Low Value
CUST037663,33527.19,Medium Value
CUST037664,28159.56,Medium Value
CUST037665,42227.9,High Value
CUST037666,21290.4,Medium Value
CUST037667,27786.13,Medium Value
CUST037668,7475.42,Low Value
CUST037669,39031.49,Medium Value
CUST037670,25089.18,Medium Value
CUST037671,46098.03,High Value
CUST037672,15402.32,Low Value
CUST037673,16826.51,Low Value
CUST037674,22380.91,Medium Value
CUST037675,47823.91,High Value
CUST037676,18283.88,Low Value
CUST037677,11467.94,Low Value
CUST037678,27778.33,Medium Value
CUST037679,28728.26,Medium Value
CUST037680,24890.37,Medium Value
CUST037681,27203.78,Medium Value
CUST037682,36402.39,Medium Value
CUST037683,6323.49,Low Value
CUST037684,28020.94,Medium Value
CUST037685,11988.58,Low Value
CUST037686,36196.88,Medium Value
CUST037687,13084.6,Low Value
CUST037688,16909.8,Low Value
CUST037689,11681.07,Low Value
CUST037690,2007.1,Low Value
CUST037691,14044.82,Low Value
CUST037692,19747.2,Low Value
CUST037693,35126.2,Medium Value
CUST037694,6142.38,Low Value
CUST037695,6961.01,Low Value
CUST037696,21437.87,Medium Value
CUST037697,32564.3,Medium Value
CUST037698,48825.3,High Value
CUST037699,26785.79,Medium Value
CUST037700,42807.38,High Value
CUST037701,7146.64,Low Value
CUST037702,41382.83,High Value
CUST037703,30336.15,Medium Value
CUST037704,25077.18,Medium Value
CUST037705,30685.83,Medium Value
CUST037706,13249.9,Low Value
CUST037707,19288.38,Low Value
CUST037708,29021.33,Medium Value
CUST037709,937.32,Low Value
CUST037710,34731.98,Medium Value
CUST037711,37679.95,Medium Value
CUST037712,48032.0,High Value
CUST037713,30793.21,Medium Value
CUST037714,41668.94,High Value
CUST037715,4271.07,Low Value
CUST037716,4243.4,Low Value
CUST037717,34425.42,Medium Value
CUST037718,17107.09,Low Value
CUST037719,44439.24,High Value
CUST037720,11115.38,Low Value
CUST037721,10612.09,Low Value
CUST037722,28030.26,Medium Value
CUST037723,13594.58,Low Value
CUST037724,22120.97,Medium Value
CUST037725,31845.36,Medium Value
CUST037726,23795.03,Medium Value
CUST037727,21938.44,Medium Value
CUST037728,40139.74,High Value
CUST037729,41384.93,High Value
CUST037730,23405.52,Medium Value
CUST037731,26985.42,Medium Value
CUST037732,23970.51,Medium Value
CUST037733,42566.58,High Value
CUST037734,21827.68,Medium Value
CUST037735,45375.81,High Value
CUST037736,23779.73,Medium Value
CUST037737,9065.43,Low Value
CUST037738,5672.92,Low Value
CUST037739,13007.27,Low Value
CUST037740,14456.91,Low Value
CUST037741,37215.12,Medium Value
CUST037742,9235.31,Low Value
CUST037743,21665.2,Medium Value
CUST037744,18688.71,Low Value
CUST037745,18171.55,Low Value
CUST037746,6598.09,Low Value
CUST037747,5364.01,Low Value
CUST037748,44757.44,High Value
CUST037749,6666.3,Low Value
CUST037750,26292.77,Medium Value
CUST037751,27767.88,Medium Value
CUST037752,1384.23,Low Value
CUST037753,31249.76,Medium Value
CUST037754,24961.04,Medium Value
CUST037755,44387.89,High Value
CUST037756,17950.62,Low Value
CUST037757,34693.74,Medium Value
CUST037758,6273.71,Low Value
CUST037759,12088.0,Low Value
CUST037760,9253.94,Low Value
CUST037761,49009.42,High Value
CUST037762,16503.63,Low Value
CUST037763,36662.8,Medium Value
CUST037764,26802.35,Medium Value
CUST037765,39801.18,Medium Value
CUST037766,3259.06,Low Value
CUST037767,26816.65,Medium Value
CUST037768,4132.96,Low Value
CUST037769,22012.29,Medium Value
CUST037770,24084.84,Medium Value
CUST037771,18816.28,Low Value
CUST037772,32291.61,Medium Value
CUST037773,28595.22,Medium Value
CUST037774,17456.65,Low Value
CUST037775,31872.31,Medium Value
CUST037776,38037.33,Medium Value
CUST037777,48607.85,High Value
CUST037778,16555.73,Low Value
CUST037779,39010.14,Medium Value
CUST037780,5763.37,Low Value
CUST037781,26933.94,Medium Value
CUST037782,30227.47,Medium Value
CUST037783,2417.33,Low Value
CUST037784,28424.5,Medium Value
CUST037785,31844.54,Medium Value
CUST037786,1210.22,Low Value
CUST037787,43245.2,High Value
CUST037788,32339.76,Medium Value
CUST037789,43809.27,High Value
CUST037790,20907.85,Medium Value
CUST037791,17739.87,Low Value
CUST037792,44925.89,High Value
CUST037793,44191.34,High Value
CUST037794,38363.71,Medium Value
CUST037795,8626.98,Low Value
CUST037796,18808.55,Low Value
CUST037797,18773.43,Low Value
CUST037798,20067.9,Low Value
CUST037799,38853.51,Medium Value
CUST037800,8619.87,Low Value
CUST037801,32765.48,Medium Value
CUST037802,13032.59,Low Value
CUST037803,15208.0,Low Value
CUST037804,38697.94,Medium Value
CUST037805,19940.39,Low Value
CUST037806,10204.33,Low Value
CUST037807,46249.06,High Value
CUST037808,39072.03,Medium Value
CUST037809,2800.27,Low Value
CUST037810,12335.99,Low Value
CUST037811,45222.15,High Value
CUST037812,3355.74,Low Value
CUST037813,9549.71,Low Value
CUST037814,38685.83,Medium Value
CUST037815,4110.08,Low Value
CUST037816,8351.5,Low Value
CUST037817,28236.71,Medium Value
CUST037818,21543.88,Medium Value
CUST037819,28738.73,Medium Value
CUST037820,41721.53,High Value
CUST037821,889.59,Low Value
CUST037822,22313.14,Medium Value
CUST037823,26710.02,Medium Value
CUST037824,38869.04,Medium Value
CUST037825,21892.56,Medium Value
CUST037826,3644.24,Low Value
CUST037827,9523.32,Low Value
CUST037828,13545.46,Low Value
CUST037829,19954.55,Low Value
CUST037830,1182.79,Low Value
CUST037831,12733.72,Low Value
CUST037832,49960.89,High Value
CUST037833,5228.08,Low Value
CUST037834,22904.6,Medium Value
CUST037835,30018.08,Medium Value
CUST037836,24590.79,Medium Value
CUST037837,5093.71,Low Value
CUST037838,47942.36,High Value
CUST037839,11479.65,Low Value
CUST037840,41429.56,High Value
CUST037841,36854.23,Medium Value
CUST037842,8762.5,Low Value
CUST037843,35960.27,Medium Value
CUST037844,29790.88,Medium Value
CUST037845,37950.77,Medium Value
CUST037846,21749.92,Medium Value
CUST037847,23043.77,Medium Value
CUST037848,18888.87,Low Value
CUST037849,11663.04,Low Value
CUST037850,12573.56,Low Value
CUST037851,47150.18,High Value
CUST037852,15250.16,Low Value
CUST037853,23107.91,Medium Value
CUST037854,27662.08,Medium Value
CUST037855,44028.83,High Value
CUST037856,11147.31,Low Value
CUST037857,6403.7,Low Value
CUST037858,21887.06,Medium Value
CUST037859,17167.44,Low Value
CUST037860,7523.18,Low Value
CUST037861,10134.7,Low Value
CUST037862,10615.66,Low Value
CUST037863,12810.03,Low Value
CUST037864,34767.47,Medium Value
CUST037865,38031.03,Medium Value
CUST037866,47558.84,High Value
CUST037867,14494.76,Low Value
CUST037868,15197.68,Low Value
CUST037869,38841.5,Medium Value
CUST037870,5575.0,Low Value
CUST037871,26430.14,Medium Value
CUST037872,17657.29,Low Value
CUST037873,3412.13,Low Value
CUST037874,20506.47,Medium Value
CUST037875,5917.5,Low Value
CUST037876,7461.49,Low Value
CUST037877,42460.94,High Value
CUST037878,47907.53,High Value
CUST037879,18951.63,Low Value
CUST037880,14011.54,Low Value
CUST037881,4063.45,Low Value
CUST037882,49181.74,High Value
CUST037883,28176.21,Medium Value
CUST037884,31069.98,Medium Value
CUST037885,5073.63,Low Value
CUST037886,15120.04,Low Value
CUST037887,49746.7,High Value
CUST037888,17842.22,Low Value
CUST037889,34537.67,Medium Value
CUST037890,1227.12,Low Value
CUST037891,5261.99,Low Value
CUST037892,4119.61,Low Value
CUST037893,5874.55,Low Value
CUST037894,39701.06,Medium Value
CUST037895,42061.19,High Value
CUST037896,17501.28,Low Value
CUST037897,20987.87,Medium Value
CUST037898,44370.6,High Value
CUST037899,11035.33,Low Value
CUST037900,13565.24,Low Value
CUST037901,31719.1,Medium Value
CUST037902,18938.7,Low Value
CUST037903,2533.9,Low Value
CUST037904,47327.13,High Value
CUST037905,46568.22,High Value
CUST037906,14692.72,Low Value
CUST037907,16315.44,Low Value
CUST037908,13572.23,Low Value
CUST037909,14568.34,Low Value
CUST037910,14864.95,Low Value
CUST037911,30300.23,Medium Value
CUST037912,34255.7,Medium Value
CUST037913,11691.89,Low Value
CUST037914,24726.08,Medium Value
CUST037915,9800.79,Low Value
CUST037916,34853.66,Medium Value
CUST037917,40376.5,High Value
CUST037918,33605.69,Medium Value
CUST037919,26410.94,Medium Value
CUST037920,43532.05,High Value
CUST037921,26248.52,Medium Value
CUST037922,44816.51,High Value
CUST037923,2032.81,Low Value
CUST037924,30946.7,Medium Value
CUST037925,46779.39,High Value
CUST037926,39906.93,Medium Value
CUST037927,19944.39,Low Value
CUST037928,4313.06,Low Value
CUST037929,37619.57,Medium Value
CUST037930,23297.74,Medium Value
